date,client,transportation_mode,revenue_usd,cost_usd,profit_usd,margin_percent
2022-12-27 11:37:00,Global Industries,RAIL,381.11,354.49,31.21,8.19
2022-12-21 21:17:39,Global Industries,RAIL,402.04,358.76,31.7,7.88
2022-12-05 17:06:50,Global Industries,RAIL,407.01,374.65,35.13,8.63
2022-12-21 13:33:55,Sharp Management,AIR,79.74,34.43,54.84,68.77
2022-12-12 22:15:51,Global Industries,RAIL,409.02,349.98,54.89,13.42
2022-12-28 05:54:43,Global Industries,RAIL,349.87,358.53,53.95,15.42
2022-12-16 09:49:53,Global Industries,RAIL,351.12,351.69,54.9,15.64
2022-12-07 08:44:29,Global Industries,RAIL,393.37,326.57,48.34,12.29
2022-12-27 17:20:53,Global Industries,RAIL,360.46,311.63,53.78,14.92
2022-12-15 18:25:21,Global Industries,RAIL,403.92,352.68,48.93,12.11
2022-12-02 05:18:16,Global Industries,RAIL,421.93,330.39,43.11,10.22
2022-12-08 22:30:36,Global Industries,RAIL,351.97,307.64,49.67,14.11
2022-12-25 23:15:04,Global Industries,RAIL,329.01,332.97,45.95,13.97
2022-12-18 01:33:23,Global Industries,RAIL,353.73,329.77,46.04,13.02
2022-12-09 07:05:41,Global Industries,RAIL,363.22,346.56,32.54,8.96
2022-12-17 18:12:27,Global Industries,RAIL,334.05,312.09,31.06,9.3
2022-12-13 06:30:54,Global Industries,RAIL,374.71,348.35,33.62,8.97
2022-12-26 10:40:21,Global Industries,RAIL,361.53,297.74,33.02,9.13
2022-12-23 02:57:35,Global Industries,RAIL,350.16,303.13,29.41,8.4
2022-12-23 23:21:24,Global Industries,RAIL,391.18,336.66,34.11,8.72
2022-12-03 09:23:42,Global Industries,RAIL,364.0,331.87,30.03,8.25
2022-12-01 06:24:22,Global Industries,RAIL,386.97,322.92,33.88,8.76
2022-12-28 03:09:33,Global Industries,RAIL,330.14,314.99,29.27,8.87
2022-12-05 05:16:07,Pro Corporation,RAIL,715.86,636.74,0.0,0.0
2022-12-28 16:13:40,Brilliant Innovation,RAIL,835.98,512.23,284.26,34.0
2022-12-04 03:25:19,Brilliant Innovation,RAIL,762.34,519.27,224.7,29.48
2022-12-08 09:02:48,Brilliant Innovation,RAIL,743.18,628.34,203.42,27.37
2022-12-05 23:20:32,Global Industries,RAIL,332.77,345.14,31.6,9.5
2022-12-06 17:11:02,Global Industries,RAIL,354.86,327.79,29.79,8.39
2022-12-21 03:26:03,Global Industries,RAIL,346.73,338.83,29.8,8.59
2022-12-15 00:16:44,Global Industries,RAIL,354.04,321.62,30.19,8.53
2022-12-13 13:27:20,Global Industries,RAIL,333.54,328.21,32.11,9.63
2022-12-27 09:47:00,Global Industries,RAIL,371.2,333.28,34.78,9.37
2022-12-10 21:31:05,Global Industries,RAIL,399.77,329.67,34.93,8.74
2022-12-18 17:41:32,Global Industries,RAIL,376.1,353.45,31.61,8.4
2022-12-04 11:01:00,Global Industries,RAIL,342.27,366.05,32.31,9.44
2022-12-24 16:09:22,Global Industries,RAIL,401.62,337.35,29.74,7.41
2022-12-10 20:11:17,Global Industries,RAIL,352.36,321.56,35.88,10.18
2022-12-04 19:24:27,Global Industries,RAIL,364.69,320.18,31.83,8.73
2022-12-28 13:25:16,Global Industries,RAIL,397.22,361.47,34.47,8.68
2022-12-10 15:18:09,Noble Ventures,SEA,652.43,577.71,50.27,7.71
2022-12-08 00:15:20,Global Industries,RAIL,397.37,343.83,43.0,10.82
2022-12-18 04:38:01,Global Industries,RAIL,368.7,330.15,44.98,12.2
2022-12-14 13:19:42,Global Industries,RAIL,395.48,302.68,48.41,12.24
2022-12-25 11:22:56,Global Industries,RAIL,337.08,311.95,49.27,14.62
2022-12-10 20:43:26,Global Industries,RAIL,399.05,342.18,41.17,10.32
2022-12-24 21:23:39,Global Industries,RAIL,364.5,354.14,39.7,10.89
2022-12-04 05:58:06,Global Industries,RAIL,395.56,310.62,43.23,10.93
2022-12-04 09:59:58,Global Industries,RAIL,326.69,307.18,35.19,10.77
2022-12-08 11:35:32,Global Industries,RAIL,353.18,322.62,45.01,12.74
2022-12-28 23:53:16,Global Industries,RAIL,379.98,333.42,49.84,13.12
2022-12-17 20:36:51,Global Industries,RAIL,400.08,306.38,47.45,11.86
2022-12-23 19:13:41,Global Industries,RAIL,342.22,361.11,47.86,13.99
2022-12-25 20:20:43,Global Industries,RAIL,318.54,313.7,34.47,10.82
2022-12-04 04:25:58,Global Industries,RAIL,338.32,281.14,34.55,10.21
2022-12-09 00:18:52,Global Industries,RAIL,382.19,328.42,40.12,10.5
2022-12-23 07:40:58,Global Industries,RAIL,372.98,331.93,35.77,9.59
2022-12-17 21:53:28,Global Industries,RAIL,357.2,314.32,42.46,11.89
2022-12-17 03:27:00,Global Industries,RAIL,366.62,319.98,38.51,10.5
2022-12-18 22:54:02,Global Industries,RAIL,405.09,326.56,42.98,10.61
2022-12-26 22:03:44,Global Industries,RAIL,403.0,340.14,41.91,10.4
2022-12-21 23:29:12,Master Services,SEA,150.76,52.49,95.17,63.13
2022-12-09 15:05:41,Global Industries,RAIL,398.85,353.67,42.03,10.54
2022-12-02 19:42:37,Global Industries,RAIL,402.39,337.62,44.3,11.01
2022-12-20 00:37:38,Global Industries,RAIL,371.74,347.2,45.18,12.15
2022-12-21 14:50:30,Global Industries,RAIL,372.71,332.73,39.09,10.49
2022-12-22 20:19:38,Global Industries,RAIL,370.98,293.15,47.38,12.77
2022-12-26 10:49:04,Global Industries,RAIL,340.59,334.44,48.91,14.36
2022-12-27 20:19:01,Global Industries,RAIL,347.37,327.88,51.99,14.97
2022-12-19 19:44:33,Global Industries,RAIL,397.73,351.48,60.41,15.19
2022-12-16 10:44:50,Global Industries,RAIL,385.14,310.62,57.96,15.05
2022-12-06 21:10:25,Global Industries,RAIL,359.87,293.75,60.8,16.89
2022-12-24 17:00:51,Global Industries,RAIL,407.61,316.82,54.43,13.35
2022-12-04 07:50:02,Global Industries,RAIL,362.88,302.21,57.37,15.81
2022-12-21 21:43:29,Global Industries,RAIL,376.82,273.96,52.6,13.96
2022-12-12 17:51:08,Global Industries,RAIL,362.18,336.13,61.33,16.93
2022-12-27 18:39:26,Global Industries,RAIL,397.13,321.04,54.98,13.84
2022-12-02 04:12:48,Global Industries,RAIL,390.11,327.63,52.84,13.54
2022-12-10 17:23:48,Global Industries,RAIL,360.31,339.15,51.97,14.42
2022-12-25 21:55:20,Global Industries,RAIL,371.0,300.71,52.18,14.06
2022-12-26 22:33:44,Global Industries,RAIL,378.36,318.99,53.85,14.23
2022-12-27 06:17:52,Global Industries,RAIL,416.44,357.66,51.31,12.32
2022-12-28 14:39:15,Global Industries,RAIL,395.86,360.23,56.94,14.38
2022-12-27 02:48:27,Global Industries,RAIL,373.47,319.1,40.91,10.95
2022-12-09 23:37:35,Global Industries,RAIL,382.26,352.66,43.05,11.26
2022-12-11 04:27:10,Global Industries,RAIL,345.71,352.74,45.98,13.3
2022-12-14 16:23:49,Global Industries,RAIL,359.85,361.85,44.13,12.26
2022-12-07 18:03:02,Global Industries,RAIL,385.06,352.27,47.24,12.27
2022-12-15 04:39:53,Global Industries,RAIL,355.05,355.13,44.37,12.5
2022-12-16 16:27:17,Global Industries,RAIL,355.48,303.35,49.08,13.81
2022-12-06 07:12:02,Global Industries,RAIL,346.26,324.28,50.59,14.61
2022-12-14 18:09:14,Global Industries,RAIL,339.25,280.07,50.65,14.93
2022-12-02 05:13:56,Global Industries,RAIL,391.87,326.61,51.36,13.11
2022-12-02 02:15:33,Global Industries,RAIL,367.31,309.68,48.36,13.17
2022-12-07 03:31:17,Global Industries,RAIL,364.92,327.78,48.78,13.37
2022-12-07 04:56:28,Global Industries,RAIL,337.07,310.16,52.73,15.64
2022-12-23 11:41:03,Global Industries,RAIL,364.36,295.33,31.93,8.76
2022-12-14 23:43:28,Global Industries,RAIL,367.43,296.01,54.38,14.8
2022-12-11 20:55:19,Global Industries,RAIL,363.74,308.96,48.12,13.23
2022-12-21 00:54:33,Global Industries,RAIL,341.78,301.69,57.2,16.74
2022-12-21 21:29:14,Global Industries,RAIL,400.53,290.92,52.0,12.98
2022-12-28 11:52:59,Global Industries,RAIL,378.09,336.99,28.74,7.6
2022-12-14 14:21:25,Global Industries,RAIL,377.72,340.86,29.64,7.85
2022-12-04 17:34:20,Global Industries,RAIL,353.72,301.2,31.39,8.87
2022-12-27 23:29:51,Global Industries,RAIL,339.32,299.8,34.13,10.06
2022-12-19 02:08:40,Global Industries,RAIL,378.25,358.9,32.27,8.53
2022-12-14 05:34:42,Global Industries,RAIL,385.27,317.01,30.26,7.85
2022-12-16 12:08:29,Global Industries,RAIL,334.24,360.92,33.2,9.93
2022-12-28 20:45:33,Global Industries,RAIL,345.11,292.02,33.74,9.78
2022-12-22 19:59:16,Global Industries,RAIL,330.4,323.6,33.82,10.24
2022-12-27 18:24:26,Global Industries,RAIL,345.17,322.64,33.43,9.69
2022-12-13 22:58:31,Global Industries,RAIL,393.32,328.06,33.22,8.45
2022-12-13 05:44:34,Global Industries,RAIL,383.68,332.73,29.01,7.56
2022-12-15 20:58:10,Global Industries,RAIL,359.56,321.5,47.62,13.24
2022-12-20 12:03:53,Global Industries,RAIL,375.09,351.01,34.75,9.26
2022-12-18 05:16:46,Global Industries,RAIL,343.3,316.25,44.48,12.96
2022-12-19 04:05:46,Global Industries,RAIL,403.56,342.47,41.51,10.29
2022-12-14 19:34:26,Global Industries,RAIL,366.95,346.74,30.4,8.28
2022-12-09 18:31:49,Global Industries,RAIL,356.1,347.24,45.76,12.85
2022-12-15 03:20:02,Global Industries,RAIL,339.1,343.08,46.13,13.6
2022-12-02 19:28:36,Global Industries,RAIL,336.78,351.09,32.32,9.6
2022-12-22 05:32:03,Global Industries,RAIL,355.38,330.17,47.62,13.4
2022-12-03 10:34:24,Global Industries,RAIL,392.57,336.46,42.1,10.72
2022-12-04 21:19:53,Global Industries,RAIL,361.39,357.87,45.02,12.46
2022-12-01 16:38:06,Global Industries,RAIL,351.66,325.73,32.41,9.22
2022-12-14 07:22:56,Global Industries,RAIL,396.19,349.84,44.02,11.11
2022-12-25 21:27:01,Global Industries,RAIL,371.53,313.55,29.25,7.87
2022-12-18 23:23:25,Global Industries,RAIL,361.86,365.34,35.03,9.68
2022-12-22 05:40:36,Global Industries,RAIL,377.92,343.94,31.88,8.44
2022-12-10 15:51:53,Global Industries,RAIL,403.16,320.47,33.96,8.42
2022-12-15 14:53:59,Global Industries,RAIL,371.97,346.16,36.14,9.72
2022-12-11 19:23:58,Global Industries,RAIL,360.32,360.56,33.74,9.36
2022-12-08 05:50:09,Global Industries,RAIL,350.61,371.75,35.46,10.11
2022-12-22 01:09:36,Global Industries,RAIL,347.95,329.57,30.7,8.82
2022-12-09 02:59:15,Global Industries,RAIL,363.36,336.11,31.12,8.56
2022-12-21 16:10:31,Global Industries,RAIL,391.59,350.94,34.56,8.83
2022-12-23 12:38:40,Global Industries,RAIL,320.99,284.69,45.04,14.03
2022-12-18 11:11:43,Global Industries,RAIL,369.52,327.98,31.09,8.41
2022-12-13 17:33:08,Global Industries,RAIL,367.67,315.09,40.35,10.97
2022-12-06 21:48:08,Global Industries,RAIL,385.13,308.4,41.75,10.84
2022-12-19 14:14:53,Global Industries,RAIL,411.16,349.51,44.79,10.89
2022-12-08 09:29:23,Global Industries,RAIL,362.41,306.22,44.31,12.23
2022-12-08 01:06:14,Global Industries,RAIL,349.34,283.58,42.59,12.19
2022-12-20 11:39:51,Global Industries,RAIL,330.47,312.01,48.8,14.77
2022-12-27 12:04:05,Global Industries,RAIL,343.89,321.97,41.68,12.12
2022-12-26 15:23:47,Global Industries,RAIL,343.82,328.11,44.03,12.81
2022-12-20 05:15:47,Global Industries,RAIL,404.56,321.29,43.78,10.82
2022-12-02 02:55:38,Global Industries,RAIL,334.71,341.91,34.8,10.4
2022-12-10 14:21:14,Global Industries,RAIL,356.65,310.17,44.39,12.45
2022-12-01 09:49:17,Global Industries,RAIL,339.27,313.88,44.26,13.05
2022-12-21 11:07:32,Global Industries,RAIL,360.47,354.0,33.18,9.2
2022-12-21 07:06:15,Global Industries,RAIL,391.83,306.6,44.97,11.48
2022-12-04 06:59:09,Global Industries,RAIL,340.44,352.72,44.27,13.0
2022-12-27 02:45:56,Global Industries,RAIL,351.48,335.49,32.7,9.3
2022-12-01 05:33:09,Global Industries,RAIL,403.7,326.85,47.27,11.71
2022-12-04 03:54:09,Global Industries,RAIL,356.86,320.13,42.89,12.02
2022-12-02 02:23:51,Global Industries,RAIL,375.5,327.15,47.58,12.67
2022-12-08 02:58:29,Global Industries,RAIL,343.8,345.04,47.51,13.82
2022-12-11 04:20:17,Global Industries,RAIL,375.3,307.82,29.38,7.83
2022-12-25 00:53:37,Global Industries,RAIL,373.11,340.28,35.43,9.5
2022-12-03 22:17:06,Global Industries,RAIL,392.26,341.87,32.31,8.24
2022-12-27 22:37:58,Global Industries,RAIL,386.16,364.86,30.46,7.89
2022-12-26 00:08:17,Global Industries,RAIL,370.97,309.15,32.13,8.66
2022-12-07 05:51:41,Global Industries,RAIL,344.19,339.41,47.02,13.66
2022-12-20 05:45:35,Global Industries,RAIL,358.65,340.35,29.92,8.34
2022-12-07 07:00:16,Global Industries,RAIL,366.08,349.4,32.85,8.97
2022-12-08 08:37:16,Global Industries,RAIL,374.17,324.24,33.1,8.85
2022-12-21 06:04:36,Global Industries,RAIL,390.59,343.51,35.87,9.18
2022-12-23 14:04:47,Global Industries,RAIL,386.35,338.0,32.03,8.29
2022-12-10 04:40:54,Global Industries,RAIL,339.99,351.55,32.75,9.63
2022-12-28 01:57:17,Global Industries,RAIL,384.17,366.51,29.84,7.77
2022-12-27 12:23:19,Global Industries,RAIL,359.39,339.67,32.17,8.95
2022-12-23 01:16:02,Global Industries,RAIL,358.31,344.6,31.24,8.72
2022-12-03 04:47:28,Global Industries,RAIL,405.7,357.93,31.79,7.84
2022-12-06 13:36:14,Global Industries,RAIL,411.0,326.08,35.32,8.59
2022-12-28 19:23:18,Global Industries,RAIL,405.97,327.4,36.3,8.94
2022-12-02 15:04:53,Global Industries,RAIL,412.43,323.79,31.04,7.53
2022-12-28 16:44:07,Global Industries,RAIL,382.53,374.75,31.79,8.31
2022-12-15 06:56:31,Global Industries,RAIL,405.78,336.08,35.46,8.74
2022-12-07 03:54:52,Global Industries,RAIL,352.75,358.6,32.63,9.25
2022-12-21 03:28:51,Global Industries,RAIL,397.74,319.12,32.56,8.19
2022-12-27 21:05:54,Global Industries,RAIL,345.41,353.15,30.39,8.8
2022-12-20 04:18:00,Global Industries,RAIL,343.94,329.47,32.92,9.57
2022-12-06 22:36:52,Global Industries,RAIL,355.42,320.46,32.19,9.06
2022-12-27 07:58:09,Global Industries,RAIL,342.28,378.18,33.65,9.83
2022-12-16 04:38:34,Global Industries,RAIL,352.87,368.77,31.06,8.8
2022-12-12 17:45:30,Global Industries,RAIL,345.71,315.78,30.41,8.8
2022-12-25 13:17:47,Global Industries,RAIL,354.63,355.27,36.49,10.29
2022-12-22 23:59:53,Global Industries,RAIL,368.67,326.66,31.59,8.57
2022-12-18 21:39:54,Global Industries,RAIL,367.89,322.16,30.12,8.19
2022-12-28 01:16:33,Global Industries,RAIL,412.95,312.89,30.44,7.37
2022-12-01 05:51:03,Global Industries,RAIL,395.47,351.02,35.01,8.85
2022-12-18 12:56:22,Global Industries,RAIL,418.19,354.07,30.63,7.32
2022-12-28 01:55:20,Global Industries,RAIL,401.61,317.83,34.42,8.57
2022-12-28 07:26:22,Global Industries,RAIL,387.02,337.96,35.49,9.17
2022-12-18 11:19:09,Global Industries,RAIL,351.54,365.76,32.8,9.33
2022-12-27 18:28:46,Global Industries,RAIL,407.36,373.05,34.62,8.5
2022-12-12 18:31:04,Global Industries,RAIL,388.31,357.39,36.7,9.45
2022-12-20 19:59:23,Global Industries,RAIL,412.91,356.95,35.12,8.51
2022-12-20 13:32:12,Global Industries,RAIL,414.74,323.96,35.45,8.55
2022-12-17 13:59:10,Global Industries,RAIL,370.8,332.58,34.62,9.34
2022-12-09 18:27:00,Global Industries,RAIL,377.58,361.02,35.59,9.43
2022-12-06 01:41:05,Global Industries,RAIL,386.41,356.38,36.54,9.46
2022-12-21 02:54:43,Global Industries,RAIL,348.27,360.96,35.47,10.18
2022-12-16 19:58:47,Global Industries,RAIL,413.22,379.02,36.31,8.79
2022-12-07 23:26:28,Global Industries,RAIL,377.35,383.18,35.99,9.54
2022-12-23 12:44:50,Global Industries,RAIL,419.1,330.04,34.08,8.13
2022-12-18 00:28:13,Global Industries,RAIL,413.17,376.95,35.79,8.66
2022-12-01 19:41:34,Global Industries,RAIL,413.14,370.59,33.0,7.99
2022-12-06 02:08:03,Global Industries,RAIL,407.47,364.7,33.54,8.23
2022-12-15 22:00:25,Global Industries,RAIL,415.55,364.36,30.37,7.31
2022-12-03 13:12:02,Global Industries,RAIL,381.3,371.56,32.97,8.65
2022-12-11 14:18:45,Global Industries,RAIL,390.28,349.05,35.26,9.03
2022-12-23 07:51:36,Global Industries,RAIL,357.98,331.53,30.27,8.46
2022-12-20 03:48:04,Global Industries,RAIL,409.6,331.17,36.74,8.97
2022-12-12 19:30:15,Global Industries,RAIL,388.96,351.26,34.51,8.87
2022-12-28 09:55:50,Global Industries,RAIL,402.35,328.92,32.16,7.99
2022-12-05 15:37:52,Global Industries,RAIL,406.26,382.77,35.23,8.67
2022-12-16 23:30:22,Global Industries,RAIL,392.13,340.78,49.29,12.57
2022-12-25 07:18:34,Global Industries,RAIL,411.12,333.53,31.05,7.55
2022-12-11 08:54:08,Global Industries,RAIL,368.34,368.39,50.13,13.61
2022-12-07 08:11:18,Global Industries,RAIL,367.21,361.12,51.28,13.96
2022-12-04 15:08:50,Global Industries,RAIL,392.49,354.46,31.47,8.02
2022-12-17 02:25:24,Global Industries,RAIL,400.87,355.64,31.24,7.79
2022-12-24 00:13:27,Global Industries,RAIL,382.16,381.35,31.62,8.27
2022-12-11 03:23:59,Global Industries,RAIL,409.39,381.47,31.06,7.59
2022-12-20 15:30:28,Global Industries,RAIL,376.77,368.51,31.27,8.3
2022-12-28 18:07:16,Global Industries,RAIL,412.37,380.12,33.5,8.12
2022-12-15 00:15:42,Global Industries,RAIL,399.37,338.81,34.67,8.68
2022-12-21 14:36:21,Global Industries,RAIL,383.08,370.88,36.39,9.5
2022-12-16 21:24:24,Global Industries,RAIL,360.68,362.22,34.21,9.48
2022-12-24 04:59:06,Global Industries,RAIL,372.12,317.92,35.83,9.63
2022-12-28 13:59:21,Global Industries,RAIL,375.37,334.99,34.35,9.15
2022-12-08 01:29:13,Global Industries,RAIL,400.14,367.08,34.39,8.59
2022-12-12 17:22:46,Global Industries,RAIL,383.83,342.03,34.12,8.89
2022-12-26 07:54:13,Global Industries,RAIL,393.19,359.16,31.63,8.04
2022-12-15 10:55:37,Global Industries,RAIL,421.03,340.27,33.78,8.02
2022-12-03 10:23:36,Global Industries,RAIL,416.61,320.76,34.62,8.31
2022-12-13 05:13:34,Global Industries,RAIL,420.26,345.23,33.12,7.88
2022-12-16 12:36:56,Global Industries,RAIL,374.47,383.1,36.63,9.78
2022-12-01 08:37:41,Global Industries,RAIL,349.84,366.27,34.01,9.72
2022-12-17 02:14:54,Global Industries,RAIL,418.12,358.05,31.76,7.6
2022-12-02 09:28:45,Global Industries,RAIL,412.66,326.54,36.46,8.84
2022-12-13 11:47:39,Global Industries,RAIL,386.57,387.79,31.69,8.2
2022-12-13 01:02:18,Global Industries,RAIL,424.53,341.32,33.42,7.87
2022-12-09 01:37:28,Global Industries,RAIL,378.27,367.35,35.96,9.51
2022-12-18 07:45:08,Global Industries,RAIL,378.11,355.0,32.45,8.58
2022-12-11 11:58:03,Global Industries,RAIL,355.19,322.73,35.87,10.1
2022-12-09 04:04:07,Global Industries,RAIL,378.92,335.6,36.78,9.71
2022-12-28 05:49:42,Global Industries,RAIL,408.05,344.09,35.47,8.69
2022-12-22 22:14:04,Global Industries,RAIL,378.31,365.6,33.88,8.96
2022-12-28 11:37:28,Global Industries,RAIL,377.14,345.06,30.77,8.16
2022-12-27 15:41:38,Global Industries,RAIL,356.73,372.03,33.9,9.5
2022-12-19 22:02:19,Global Industries,RAIL,389.45,322.57,30.85,7.92
2022-12-09 20:38:03,Global Industries,RAIL,401.34,382.6,31.6,7.87
2022-12-03 04:08:30,Global Industries,RAIL,371.16,381.95,34.39,9.27
2022-12-09 15:07:30,Global Industries,RAIL,370.18,344.55,35.62,9.62
2022-12-03 10:03:16,Global Industries,RAIL,377.41,337.4,33.65,8.92
2022-12-25 17:53:22,Global Industries,RAIL,360.06,352.05,33.71,9.36
2022-12-04 14:31:59,Global Industries,RAIL,368.88,358.17,34.14,9.26
2022-12-23 21:04:26,Global Industries,RAIL,365.68,390.27,32.97,9.02
2022-12-20 07:26:12,Global Industries,RAIL,398.59,385.54,34.13,8.56
2022-12-17 03:00:22,Global Industries,RAIL,403.71,370.34,33.18,8.22
2022-12-21 14:01:25,Global Industries,RAIL,430.63,351.04,34.38,7.98
2022-12-19 04:13:39,Global Industries,RAIL,429.74,383.74,35.97,8.37
2022-12-22 21:23:17,Global Industries,RAIL,354.65,380.11,32.51,9.17
2022-12-01 15:32:25,Global Industries,RAIL,423.52,359.45,37.27,8.8
2022-12-21 08:33:28,Sharp Strategy,SEA,700.13,522.13,179.99,25.71
2022-12-06 22:48:49,Global Industries,RAIL,399.3,300.91,50.11,12.55
2022-12-15 01:36:17,Global Industries,RAIL,401.21,303.53,48.08,11.98
2022-12-12 16:07:48,Global Industries,RAIL,346.66,355.88,47.17,13.61
2022-12-18 15:28:45,Global Industries,RAIL,395.93,355.42,50.53,12.76
2022-12-27 18:01:11,Global Industries,RAIL,392.21,353.38,43.78,11.16
2022-12-19 11:38:26,Global Industries,RAIL,351.94,330.22,42.11,11.97
2022-12-15 20:32:14,Global Industries,RAIL,386.9,334.44,46.48,12.01
2022-12-28 15:24:34,Global Industries,RAIL,347.64,297.46,41.24,11.86
2022-12-24 17:36:46,Global Industries,RAIL,364.63,322.08,41.24,11.31
2022-12-21 17:52:26,Global Industries,RAIL,376.39,328.58,42.99,11.42
2022-12-13 04:23:35,Global Industries,RAIL,348.59,292.83,47.13,13.52
2022-12-08 16:50:30,Global Industries,RAIL,369.73,310.33,41.08,11.11
2022-12-25 05:19:49,Global Industries,RAIL,397.73,294.56,42.83,10.77
2022-12-16 03:36:54,Global Industries,RAIL,344.64,323.34,41.3,11.98
2022-12-16 18:45:24,Global Industries,RAIL,369.58,328.42,45.92,12.42
2022-12-09 00:37:44,Global Industries,RAIL,361.25,325.0,41.3,11.43
2022-12-28 17:43:56,Global Industries,RAIL,336.86,295.52,47.66,14.15
2022-12-10 22:27:32,Global Industries,RAIL,364.72,299.16,46.7,12.8
2022-12-04 15:33:34,Global Industries,RAIL,351.55,338.5,40.55,11.53
2022-12-10 23:08:22,Global Industries,RAIL,374.05,306.05,45.98,12.29
2022-12-28 18:56:06,Global Industries,RAIL,345.76,319.95,44.52,12.88
2022-12-27 22:54:47,Global Industries,RAIL,411.43,357.77,48.01,11.67
2022-12-06 07:18:54,Global Industries,RAIL,342.81,292.43,46.77,13.64
2022-12-17 15:27:47,Global Industries,RAIL,354.62,326.18,44.45,12.53
2022-12-07 12:37:51,Global Industries,RAIL,390.37,347.33,48.97,12.54
2022-12-10 18:48:08,Global Industries,RAIL,401.1,327.18,46.96,11.71
2022-12-27 20:48:50,Global Industries,RAIL,373.79,360.49,30.53,8.17
2022-12-15 06:00:40,Global Industries,RAIL,384.2,332.09,31.5,8.2
2022-12-23 05:54:17,Global Industries,RAIL,396.46,324.33,29.6,7.47
2022-12-02 02:55:37,Global Industries,RAIL,334.78,337.3,33.28,9.94
2022-12-26 12:20:06,Global Industries,RAIL,334.99,302.28,41.22,12.3
2022-12-07 20:42:46,Noble Ventures,SEA,197.98,151.66,47.98,24.23
2022-12-15 10:08:54,Global Industries,RAIL,393.29,325.72,49.26,12.53
2022-12-02 00:07:50,Global Industries,RAIL,352.82,313.96,44.12,12.5
2022-12-12 13:41:19,Global Industries,RAIL,386.45,350.8,42.93,11.11
2022-12-05 05:44:19,Global Industries,RAIL,391.14,303.22,50.96,13.03
2022-12-02 10:51:58,Global Industries,RAIL,405.33,336.86,51.6,12.73
2022-12-01 05:02:30,Global Industries,RAIL,369.46,327.8,50.05,13.55
